********************************************************************************
product = WebSphere Application Server 8.5.5.7 (wlp-1.0.10.cl50720150827-0437)
wlp.install.dir = /home/eyal/Programs/wlp/
java.home = /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.60-14.b27.fc23.x86_64/jre
java.version = 1.8.0_60
java.runtime = OpenJDK Runtime Environment (1.8.0_60-b27)
os = Linux (4.2.3-300.fc23.x86_64; amd64) (en_US)
process = 14647@localhost.localdomain
********************************************************************************
[12/10/15 12:00:35:677 IST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server Notification has been launched.
[12/10/15 12:04:58:023 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and application/xml media types.
[12/10/15 12:04:58:023 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.multipart.OutMultiPartProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.multipart.OutMultiPart Java types and multipart/* media types.
[12/10/15 12:04:58:023 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.StreamingOutputProvider was registered as a JAX-RS MessageBodyWriter provider for javax.ws.rs.core.StreamingOutput Java types and */* media types.
[12/10/15 12:04:58:023 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.ReaderProvider was registered as a JAX-RS MessageBodyWriter provider for java.io.Reader Java types and */* media types.
[12/10/15 12:04:58:023 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and */* media types.
[12/10/15 12:04:58:024 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.StringProvider was registered as a JAX-RS MessageBodyWriter provider for java.lang.String Java types and */* media types.
[12/10/15 12:04:58:024 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.DataSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.activation.DataSource Java types and */* media types.
[12/10/15 12:04:58:024 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.AssetProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and */* media types.
[12/10/15 12:04:58:024 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.ByteArrayProvider was registered as a JAX-RS MessageBodyWriter provider for [B Java types and */* media types.
[12/10/15 12:04:58:024 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and */* media types.
[12/10/15 12:04:58:024 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.InputStreamProvider was registered as a JAX-RS MessageBodyWriter provider for java.io.InputStream Java types and */* media types.
[12/10/15 12:04:58:024 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was registered as a JAX-RS MessageBodyWriter provider for [Ljava.lang.Object; Java types and */* media types.
[12/10/15 12:04:58:025 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.FileProvider was registered as a JAX-RS MessageBodyWriter provider for java.io.File Java types and */* media types.
[12/10/15 12:04:58:025 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and */* media types.
[12/10/15 12:04:58:025 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.bind.JAXBElement Java types and */* media types.
[12/10/15 12:04:58:025 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.FormatedExceptionProvider was registered as a JAX-RS MessageBodyWriter provider for java.lang.Throwable Java types and */* media types.
[12/10/15 12:04:58:025 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and */* media types.
[12/10/15 12:04:58:025 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and */* media types.
[12/10/15 12:04:58:026 IST] 00000040 org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.error.FormattedExceptionMapper was registered as a JAX-RS ExceptionMapper provider for java.lang.Throwable Java types.
[12/10/15 12:04:58:028 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.FileProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:029 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.ByteArrayProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:029 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.InputStreamProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:030 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.StringProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:030 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.ReaderProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:031 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.DataSourceProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:031 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.FormMultivaluedMapProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:032 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:033 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:033 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:034 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.StreamingOutputProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:035 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:035 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:036 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.atom.AtomEntryProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:037 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.atom.AtomFeedSyndFeedProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:037 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.atom.AtomEntrySyndEntryProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:039 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.app.CategoriesProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:039 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.csv.CsvSerializerProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:040 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.csv.CsvSyndFeedSerializerProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:040 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.csv.CsvDeserializerProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:041 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.FormatedExceptionProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:041 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.multipart.OutMultiPartProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:042 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.multipart.InMultiPartProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:043 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.multipart.BufferedInMultiPartProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:043 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:044 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:045 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.json.JAXBArrayJSONProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:047 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.server.internal.providers.entity.html.HtmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:047 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.AssetProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:048 IST] 00000040 apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.server.internal.resources.HtmlServiceDocumentResource was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:04:58:049 IST] 00000040 org.apache.wink.server.internal.registry.ResourceRegistry    W The resource class org.apache.wink.server.internal.resources.HtmlServiceDocumentResource is not a valid resource. The runtime environment is ignoring this value. Ensure that the resource class has a @javax.ws.rs.Path annotation and that the annotation has a unique value.
[12/10/15 12:04:58:049 IST] 00000040 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [NotificationClient] [/NotificationClient] [com.offla.rest.SimpleWS]: Initialization successful.
[12/10/15 12:05:18:213 IST] 00000056 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://localhost:9081/NotificationClient/
[12/10/15 12:05:18:216 IST] 00000056 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [NotificationClient] [/NotificationClient] [JAX-RS Servlet]: Destroy successful.
[12/10/15 12:05:18:217 IST] 00000056 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [NotificationClient] [/NotificationClient] [com.offla.rest.MyRestApplication]: Destroy successful.
[12/10/15 12:05:18:217 IST] 00000056 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [NotificationClient] [/NotificationClient] [com.offla.rest.SimpleWS]: Destroy successful.
[12/10/15 12:05:18:221 IST] 00000056 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application NotificationClient has stopped successfully.
[12/10/15 12:05:18:249 IST] 00000056 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application NotificationClient.
[12/10/15 12:05:18:456 IST] 00000056 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: NotificationClient.
[12/10/15 12:05:18:456 IST] 00000056 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module NotificationClient has been bound to default_host.
[12/10/15 12:05:18:456 IST] 00000056 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://localhost:9081/NotificationClient/
[12/10/15 12:05:18:458 IST] 00000056 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0003I: The application NotificationClient updated in 0.209 seconds.
[12/10/15 12:05:27:828 IST] 0000005e com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/NotificationClient
[12/10/15 12:05:27:828 IST] 0000005e com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[12/10/15 12:05:27:929 IST] 0000005e apache.wink.server.internal.application.ApplicationProcessor I The following JAX-RS application has been processed: com.ibm.ws.jaxrs.webcontainer.JAXRSDefaultApplicationSubclassProxy
[12/10/15 12:05:27:930 IST] 0000005e org.apache.wink.server.internal.log.Providers                I There are no custom JAX-RS providers defined in the application.
[12/10/15 12:05:27:950 IST] 0000005e com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [NotificationClient] [/NotificationClient] [JAX-RS Servlet]: Initialization successful.
[12/10/15 12:05:27:966 IST] 0000005e apache.wink.server.internal.application.ApplicationProcessor I The following JAX-RS application has been processed: com.ibm.ws.jaxrs.webcontainer.JAXRSDefaultApplicationSubclassProxy
[12/10/15 12:05:27:966 IST] 0000005e org.apache.wink.server.internal.log.Resources                I The server has registered the JAX-RS resource class com.offla.rest.SimpleWS with @Path(/simple).
[12/10/15 12:05:27:967 IST] 0000005e org.apache.wink.server.internal.log.Resources                I The server has registered the JAX-RS resource class com.offla.rest.SimpleWS01 with @Path(/ws).
[12/10/15 12:05:27:967 IST] 0000005e org.apache.wink.server.internal.log.Resources                I The server has registered the JAX-RS resource class org.apache.wink.server.internal.resources.RootResource with @Path(/).
[12/10/15 12:05:27:967 IST] 0000005e org.apache.wink.server.internal.log.Resources                I The server has registered the JAX-RS resource class org.apache.wink.server.internal.resources.HtmlServiceDocumentResource with @Path(/).
[12/10/15 12:05:27:967 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntryProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and application/atom+xml media types.
[12/10/15 12:05:27:968 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntrySyndEntryProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.synd.SyndEntry Java types and application/atom+xml media types.
[12/10/15 12:05:27:968 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomFeedSyndFeedProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.synd.SyndFeed Java types and application/atom+xml media types.
[12/10/15 12:05:27:968 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntryProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and application/javascript media types.
[12/10/15 12:05:27:968 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntrySyndEntryProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.synd.SyndEntry Java types and application/javascript media types.
[12/10/15 12:05:27:968 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomFeedSyndFeedProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.synd.SyndFeed Java types and application/javascript media types.
[12/10/15 12:05:27:969 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.csv.CsvDeserializerProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.csv.CsvDeserializer Java types and text/csv media types.
[12/10/15 12:05:27:969 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.InputStreamProvider was registered as a JAX-RS MessageBodyReader provider for java.io.InputStream Java types and application/octet-stream media types.
[12/10/15 12:05:27:969 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.sax.SAXSource Java types and text/xml media types.
[12/10/15 12:05:27:969 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and text/xml media types.
[12/10/15 12:05:27:969 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was registered as a JAX-RS MessageBodyReader provider for [Ljava.lang.Object; Java types and text/xml media types.
[12/10/15 12:05:27:969 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and text/xml media types.
[12/10/15 12:05:27:970 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.bind.JAXBElement Java types and text/xml media types.
[12/10/15 12:05:27:970 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.Source Java types and text/xml media types.
[12/10/15 12:05:27:970 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.dom.DOMSource Java types and text/xml media types.
[12/10/15 12:05:27:970 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntryProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and application/json media types.
[12/10/15 12:05:27:970 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.json.JAXBArrayJSONProvider was registered as a JAX-RS MessageBodyReader provider for [Ljava.lang.Object; Java types and application/json media types.
[12/10/15 12:05:27:971 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntrySyndEntryProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.synd.SyndEntry Java types and application/json media types.
[12/10/15 12:05:27:971 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomFeedSyndFeedProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.synd.SyndFeed Java types and application/json media types.
[12/10/15 12:05:27:971 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.sax.SAXSource Java types and application/xml media types.
[12/10/15 12:05:27:973 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and application/xml media types.
[12/10/15 12:05:27:976 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was registered as a JAX-RS MessageBodyReader provider for [Ljava.lang.Object; Java types and application/xml media types.
[12/10/15 12:05:27:976 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and application/xml media types.
[12/10/15 12:05:27:977 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.bind.JAXBElement Java types and application/xml media types.
[12/10/15 12:05:27:977 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.Source Java types and application/xml media types.
[12/10/15 12:05:27:977 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.dom.DOMSource Java types and application/xml media types.
[12/10/15 12:05:27:977 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.FormMultivaluedMapProvider was registered as a JAX-RS MessageBodyReader provider for javax.ws.rs.core.MultivaluedMap Java types and application/x-www-form-urlencoded media types.
[12/10/15 12:05:27:977 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.multipart.InMultiPartProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.multipart.InMultiPart Java types and multipart/* media types.
[12/10/15 12:05:27:977 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.multipart.BufferedInMultiPartProvider was registered as a JAX-RS MessageBodyReader provider for org.apache.wink.common.model.multipart.BufferedInMultiPart Java types and multipart/* media types.
[12/10/15 12:05:27:977 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.ReaderProvider was registered as a JAX-RS MessageBodyReader provider for java.io.Reader Java types and */* media types.
[12/10/15 12:05:27:978 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.sax.SAXSource Java types and */* media types.
[12/10/15 12:05:27:978 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.StringProvider was registered as a JAX-RS MessageBodyReader provider for java.lang.String Java types and */* media types.
[12/10/15 12:05:27:978 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.DataSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.activation.DataSource Java types and */* media types.
[12/10/15 12:05:27:978 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.AssetProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and */* media types.
[12/10/15 12:05:27:978 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.ByteArrayProvider was registered as a JAX-RS MessageBodyReader provider for [B Java types and */* media types.
[12/10/15 12:05:27:978 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and */* media types.
[12/10/15 12:05:27:978 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.InputStreamProvider was registered as a JAX-RS MessageBodyReader provider for java.io.InputStream Java types and */* media types.
[12/10/15 12:05:27:979 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was registered as a JAX-RS MessageBodyReader provider for [Ljava.lang.Object; Java types and */* media types.
[12/10/15 12:05:27:979 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.FileProvider was registered as a JAX-RS MessageBodyReader provider for java.io.File Java types and */* media types.
[12/10/15 12:05:27:979 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was registered as a JAX-RS MessageBodyReader provider for all Java types and */* media types.
[12/10/15 12:05:27:979 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.bind.JAXBElement Java types and */* media types.
